date,status,speaker,title,url,last_checked,language,type
2021-06-27,Success,Stephen Shembo,King Ahasuerus Part 42 Trail & Teaching of The Serpent,https://www.youtube.com/watch?v=GMShg3t1RDU,2025-12-28,Unknown,Full Sermon
2021-06-30,Success,Glenn Kelly,The City of Refuge (A),https://www.youtube.com/watch?v=-EsvOGo1tNk,2025-12-28,Unknown,Full Sermon
2021-07-01,Success,Glenn Kelly,The City of Refuge (B),https://www.youtube.com/watch?v=GG24Si1r4HE,2025-12-28,Unknown,Full Sermon
2021-07-04,Success,Stephen Shembo,King Ahasuerus Part 43 High-Heeled Shoes,https://www.youtube.com/watch?v=FZBnKvuJonU,2025-12-28,Unknown,Full Sermon
2021-07-08,Success,Dennis McBride,Voice Recognition,https://www.youtube.com/watch?v=Jbefs7yXkUU,2025-12-28,Unknown,Full Sermon
2021-07-11,Success,Stephen Shembo,King Ahasuerus Part 44 Length of Skirt,https://www.youtube.com/watch?v=0E4klDeB26M,2025-12-28,Unknown,Full Sermon
2021-07-18,Success,Stephen Shembo,King Ahasuerus Part 45 Menopause,https://www.youtube.com/watch?v=avJ_vtHWf3g,2025-12-28,Unknown,Full Sermon
2021-07-22,Success,Godgiven Kamba,Meeting God's Requirement In Order To Have Victory,https://www.youtube.com/watch?v=Esl58cCeAAQ,2025-12-28,Unknown,Full Sermon
2021-07-25,Success,Stephen Shembo,The 2nd Banquet of Esther Part 1 The Mystery of Death,https://www.youtube.com/watch?v=KHEbr1m_xZg,2025-12-28,Unknown,Full Sermon
2021-07-28,Success,Glenn Kelly,Uniting With The Word & Spirit,https://www.youtube.com/watch?v=VIV8wAS5QcQ,2025-12-28,Unknown,Full Sermon
2021-08-04,Success,Tim Cross,The Power of A Decision,https://www.youtube.com/watch?v=z_DPkuhtZ6o,2025-12-28,Unknown,Full Sermon
2021-08-08,Success,Stephen Shembo,The 2nd Banquet of Esther Part 3 Second Death; Origin,https://www.youtube.com/watch?v=TixIxwlYCWk,2025-12-28,Unknown,Full Sermon
2021-08-11,Success,Glenn Kelly,God Rich In Mercy,https://www.youtube.com/watch?v=q38zNZeF4cA,2025-12-28,Unknown,Full Sermon
2021-08-15,Success,Stephen Shembo,The 2nd Banquet of Esther Part 4 Second Death; Origin II,https://www.youtube.com/watch?v=mVQkO7al5YE,2025-12-28,Unknown,Full Sermon
2021-08-18,Success,Stephen Shembo,The 2nd Banquet of Esther Part 5 Second Death; Origin III,https://www.youtube.com/watch?v=uWJPk7jJcZM,2025-12-28,Unknown,Full Sermon
2021-08-22,Success,Stephen Shembo,The 2nd Banquet of Esther Part 6 Second Death; Origin IV,https://www.youtube.com/watch?v=cK3rCotFl-0,2025-12-28,Unknown,Full Sermon
2021-08-25,Success,Jeffrey Johnson,The Power of Adoption,https://www.youtube.com/watch?v=pcwaF63iZwI,2025-12-28,Unknown,Full Sermon
2021-08-29,Success,Stephen Shembo,The 2nd Banquet of Esther Part 7 Second Death; Origin V,https://www.youtube.com/watch?v=Cm1jKXkllSk,2025-12-28,Unknown,Full Sermon
2021-09-01,Success,Stephen Shembo,The 2nd Banquet of Esther Part 8 Second Death; Origin VI,https://www.youtube.com/watch?v=OTAj4J3Qr_g,2025-12-28,Unknown,Full Sermon
2021-09-05,Success,Stephen Shembo,The 2nd Banquet of Esther Part 9 Second Death; Origin VII,https://www.youtube.com/watch?v=lgwZ_Bx6Ab8,2025-12-28,Unknown,Full Sermon
2021-09-08,Success,Stephen Shembo,The 2nd Banquet of Esther Part 10 Second Death; Origin VIII,https://www.youtube.com/watch?v=DwcfJ7coLJc,2025-12-28,Unknown,Full Sermon
2021-09-12,Success,Stephen Shembo,The 2nd Banquet of Esther Part 11 Second Death; Origin IX,https://www.youtube.com/watch?v=wtmVR9BOzkc,2025-12-28,Unknown,Full Sermon
2021-09-19,Success,Stephen Shembo,The 2nd Banquet of Esther Part 12 Second Death; Hell,https://www.youtube.com/watch?v=QKspNPxyy04,2025-12-28,Unknown,Full Sermon
2021-09-26,Success,Stephen Shembo,The Region of Gadara,https://www.youtube.com/watch?v=vrYwl5Pbs9w,2025-12-28,Unknown,Full Sermon
2021-09-29,Success,Glenn Kelly,Why Are People So Tossed About,https://www.youtube.com/watch?v=xXU0liJaXAs,2025-12-28,Unknown,Full Sermon
2021-10-03,Success,Stephen Shembo,The 2nd Banquet of Esther Part 13 Second Death; After Death,https://www.youtube.com/watch?v=Bh-Fvyx6Nl4,2025-12-28,Unknown,Full Sermon
2021-10-10,Success,Stephen Shembo,The 2nd Banquet of Esther Part 14 Second Death; Tongue & Hell,https://www.youtube.com/watch?v=pdwd8_cDVAg,2025-12-28,Unknown,Full Sermon
2021-10-14,Success,Glenn Kelly,Original Seed,https://www.youtube.com/watch?v=cCtbEh_4m3M,2025-12-28,Unknown,Full Sermon
2021-10-14,Success,Glenn Kelly,Original Seed - Bro. Glenn Kelly,https://www.youtube.com/watch?v=cCtbEh_4m3M,2025-12-28,English,Full Sermon
2021-10-17,Success,Stephen Shembo,The 2nd Banquet of Esther Part 15 Second Death; Tongue & Power,https://www.youtube.com/watch?v=kmE-FqpknWU,2025-12-28,Unknown,Full Sermon
2021-10-20,Success,Joe Green,The Sound of Jubilee,https://www.youtube.com/watch?v=HfRMME9Su7M,2025-12-28,Unknown,Full Sermon
2021-10-24,Success,Stephen Shembo,The 2nd Banquet of Esther Part 16 Second Death; Tongue & Heart,https://www.youtube.com/watch?v=Ot6gd3LkOmI,2025-12-28,Unknown,Full Sermon
